brand_name,serise_name,score,level,struct,EngineORbattery,SpeedchunkORcharge,type,price,status,url
北汽昌河,爱迪尔,暂无,微型车,两厢 ,1.0L 1.1L 1.3L ...,手动 ,燃油汽车,3.49-4.88万,停售,https://car.autohome.com.cn/price/series-76-0-3.html#pvareaid=2042206
北汽昌河,北斗星X5E,暂无,微型车,160-260公里,75马力,"快充0.75小时,慢充5小时",新能源,11.50-14.30万,停售,https://car.autohome.com.cn/price/series-4488-0-3.html#pvareaid=2042206
北汽昌河,昌河北斗星,暂无,微型车,两厢 ,1.4L ,手动 ,燃油汽车,4.39-5.6999万,停售,https://car.autohome.com.cn/price/series-4689-0-3.html#pvareaid=2042206
北汽昌河,昌河北斗星X5,暂无,微型车,两厢 ,1.4L ,手动 ,燃油汽车,4.7999-4.99万,停售,https://car.autohome.com.cn/price/series-5740-0-3.html#pvareaid=2042206
北汽昌河,北汽昌河Q25,暂无,小型SUV,SUV ,1.5L ,手动 自动 ,燃油汽车,5.59-7.59万,停售,https://car.autohome.com.cn/price/series-3922-0-3.html#pvareaid=2042206
北汽昌河,北汽昌河Q35,暂无,小型SUV,SUV ,1.5L ,自动 手动 ,燃油汽车,6.59-8.99万,停售,https://car.autohome.com.cn/price/series-3980-0-3.html#pvareaid=2042206
北汽昌河,北汽昌河Q7,暂无,紧凑型SUV,SUV ,1.5T ,手动 无级 ,燃油汽车,8.79-14.89万,停售,https://car.autohome.com.cn/price/series-4599-0-3.html#pvareaid=2042206
北汽昌河,北汽昌河M70,暂无,紧凑型MPV,MPV ,1.5L ,手动 ,燃油汽车,5.49-6.49万,停售,https://car.autohome.com.cn/price/series-4208-0-3.html#pvareaid=2042206
北汽昌河,福瑞达,暂无,微面,客车 货车 ,1.0L 1.2L 1.4L ,手动 ,燃油汽车,2.88-4.78万,停售,https://car.autohome.com.cn/price/series-2478-0-3.html#pvareaid=2042206
北汽昌河,北汽EV5,暂无,微面,210-270公里,82马力,"快充0.6小时,慢充7小时",新能源,10.38-11.38万,在售,https://car.autohome.com.cn/price/series-5456.html#pvareaid=2042206
北汽昌河,福瑞达K11S,暂无,微卡,货车 ,1.5L ,手动 ,燃油汽车,3.94-4.93万,在售,https://car.autohome.com.cn/price/series-5872.html#pvareaid=2042206
北汽昌河,福瑞达K12S,暂无,微卡,货车 ,1.5L ,手动 ,燃油汽车,4.16-4.58万,在售,https://car.autohome.com.cn/price/series-5873.html#pvareaid=2042206
北汽道达,道达V8,暂无,中型MPV,MPV ,2.0L ,手动 ,燃油汽车,12.98-14.98万,停售,https://car.autohome.com.cn/price/series-4511-0-3.html#pvareaid=2042206
北汽幻速,北汽幻速S2,暂无,小型SUV,SUV ,1.5L ,手动 ,燃油汽车,5.18-7.08万,停售,https://car.autohome.com.cn/price/series-3284-0-3.html#pvareaid=2042206
北汽幻速,北汽幻速S3,暂无,紧凑型SUV,SUV ,1.5L 1.8L ,手动 ,燃油汽车,5.38-7.38万,停售,https://car.autohome.com.cn/price/series-3361-0-3.html#pvareaid=2042206
北汽幻速,北汽幻速S5,暂无,紧凑型SUV,SUV ,1.3T 1.6L ,手动 无级 ,燃油汽车,5.98-8.58万,停售,https://car.autohome.com.cn/price/series-4276-0-3.html#pvareaid=2042206
北汽幻速,北汽幻速S6,暂无,紧凑型SUV,SUV ,1.5T ,手动 无级 ,燃油汽车,7.98-11.68万,停售,https://car.autohome.com.cn/price/series-3426-0-3.html#pvareaid=2042206
北汽幻速,北汽幻速S7,暂无,中型SUV,SUV ,1.5T ,手自一体 手动 ,燃油汽车,7.88-11.58万,停售,https://car.autohome.com.cn/price/series-4502-0-3.html#pvareaid=2042206
北汽幻速,北汽幻速H3,暂无,紧凑型MPV,MPV ,1.5L ,手动 ,燃油汽车,5.58-6.78万,停售,https://car.autohome.com.cn/price/series-3874-0-3.html#pvareaid=2042206
北汽幻速,北汽幻速H5,暂无,紧凑型MPV,MPV ,1.3T ,无级 ,燃油汽车,8.18-8.88万,停售,https://car.autohome.com.cn/price/series-4310-0-3.html#pvareaid=2042206
北汽幻速,北汽幻速H2,暂无,微面,客车 ,1.5L ,AMT 手动 ,燃油汽车,3.98-6.68万,停售,https://car.autohome.com.cn/price/series-3661-0-3.html#pvareaid=2042206
北汽幻速,北汽幻速H2V,暂无,微面,客车 ,1.5L ,手动 ,燃油汽车,3.58-3.98万,停售,https://car.autohome.com.cn/price/series-4137-0-3.html#pvareaid=2042206
北汽幻速,北汽幻速H6,暂无,轻客,客车 ,1.5L 1.8L ,手动 ,燃油汽车,5.98-7.58万,停售,https://car.autohome.com.cn/price/series-3714-0-3.html#pvareaid=2042206
北汽瑞翔,北汽瑞翔X3,暂无,紧凑型SUV,SUV ,1.5L ,手动 ,燃油汽车,5.58-6.98万,在售,https://car.autohome.com.cn/price/series-6552.html#pvareaid=2042206
北汽瑞翔,北汽瑞翔X5,暂无,中型SUV,SUV ,1.5T ,手自一体 手动 ,燃油汽车,7.38-12.38万,在售,https://car.autohome.com.cn/price/series-6262.html#pvareaid=2042206
北汽威旺,北汽007,暂无,紧凑型SUV,SUV ,2.0L 2.0T ,手动 ,燃油汽车,8.28-10.78万,停售,https://car.autohome.com.cn/price/series-3712-0-3.html#pvareaid=2042206
北汽威旺,北汽威旺S50,暂无,紧凑型SUV,SUV ,1.5T ,无级 手动 ,燃油汽车,7.98-12.08万,停售,https://car.autohome.com.cn/price/series-4009-0-3.html#pvareaid=2042206
北汽威旺,北汽威旺M50F,暂无,紧凑型MPV,MPV ,1.3T 1.5L ,手动 ,燃油汽车,5.58-8.68万,停售,https://car.autohome.com.cn/price/series-4154-0-3.html#pvareaid=2042206
北汽威旺,北汽威旺M60,暂无,紧凑型MPV,MPV ,1.5L 1.5T ,无级 手动 ,燃油汽车,6.68-9.88万,停售,https://car.autohome.com.cn/price/series-4553-0-3.html#pvareaid=2042206
北汽威旺,北汽威旺205,暂无,微面,客车 ,1.0L 1.3L ,手动 ,燃油汽车,2.98-4.08万,停售,https://car.autohome.com.cn/price/series-2943-0-3.html#pvareaid=2042206
北汽威旺,北汽威旺306,暂无,微面,客车 ,1.0L 1.2L 1.3L ,固定齿比 手动 ,燃油汽车,3.18-19.00万,停售,https://car.autohome.com.cn/price/series-2482-0-3.html#pvareaid=2042206
北汽威旺,北汽威旺307,暂无,微面,客车 ,1.2L ,手动 ,燃油汽车,4.38-5.18万,停售,https://car.autohome.com.cn/price/series-3231-0-3.html#pvareaid=2042206
北汽威旺,北汽威旺407EV,暂无,微面,无,无,无,燃油汽车,10.98万,停售,https://car.autohome.com.cn/price/series-4812-0-3.html#pvareaid=2042206
北汽威旺,北汽威旺M20,暂无,微面,客车 ,1.2L 1.5L ,手动 ,燃油汽车,3.68-6.38万,停售,https://car.autohome.com.cn/price/series-3191-0-3.html#pvareaid=2042206
北汽威旺,北汽威旺M30,暂无,微面,客车 ,1.2L 1.5L ,手动 ,燃油汽车,4.43-5.58万,停售,https://car.autohome.com.cn/price/series-3916-0-3.html#pvareaid=2042206
北汽威旺,北汽威旺M35,暂无,微面,客车 ,1.5L ,手动 ,燃油汽车,5.33-6.08万,停售,https://car.autohome.com.cn/price/series-4061-0-3.html#pvareaid=2042206
北汽威旺,北汽威旺T205-D,暂无,微卡,皮卡 ,1.0L 1.3L ,手动 ,燃油汽车,2.98-3.40万,停售,https://car.autohome.com.cn/price/series-3428-0-3.html#pvareaid=2042206
北汽新能源,北汽新能源EC3,4.53,微型车,261公里,61马力,"快充0.6小时,慢充9小时",新能源,6.58-7.18万,停售,https://car.autohome.com.cn/price/series-5059-0-3.html#pvareaid=2042206
北汽新能源,北汽新能源EC,暂无,微型车,156-206公里,41-49马力,慢充8小时,新能源,5.58-16.48万,停售,https://car.autohome.com.cn/price/series-4264-0-3.html#pvareaid=2042206
北汽新能源,北汽新能源EV,暂无,小型车,140-200公里,61-72马力,"快充1小时,慢充9小时",新能源,8.78-24.98万,停售,https://car.autohome.com.cn/price/series-3533-0-3.html#pvareaid=2042206
北汽新能源,北汽新能源EU,暂无,紧凑型车,260-360公里,136马力,慢充10小时,新能源,12.98-25.69万,停售,https://car.autohome.com.cn/price/series-3884-0-3.html#pvareaid=2042206
北汽新能源,北汽新能源ES210,暂无,中型车,175公里,109马力,"快充1小时,慢充5小时",新能源,34.69万,停售,https://car.autohome.com.cn/price/series-3537-0-3.html#pvareaid=2042206
北汽新能源,北汽新能源EH,暂无,中大型车,300公里,136马力,"快充0.75小时,慢充10小时",新能源,34.58-35.58万,停售,https://car.autohome.com.cn/price/series-4104-0-3.html#pvareaid=2042206
北汽新能源,北汽新能源EX,暂无,小型SUV,200-318公里,72-109马力,"快充0.5小时,慢充7.5小时",新能源,8.49-21.69万,停售,https://car.autohome.com.cn/price/series-4015-0-3.html#pvareaid=2042206
北汽新能源,北汽新能源EC5,4.09,小型SUV,403公里,95-109马力,"快充0.5小时,慢充7.5小时",新能源,9.99-11.99万,在售,https://car.autohome.com.cn/price/series-5095.html#pvareaid=2042206
北汽制造,BJ212,4.25,小型SUV,SUV ,1.5T 2.0L 2.8T ,手动 ,燃油汽车,5.46-10.475万,停售,https://car.autohome.com.cn/price/series-3035-0-3.html#pvareaid=2042206
北汽制造,勇士,3.76,紧凑型SUV,SUV ,2.0T 2.5T 2.7L ...,手动 ,燃油汽车,9.98-20.90万,停售,https://car.autohome.com.cn/price/series-622-0-3.html#pvareaid=2042206
北汽制造,勇士皮卡,暂无,皮卡,皮卡 ,2.0T 2.2L 2.4T ...,手动 ,燃油汽车,7.80-11.555万,停售,https://car.autohome.com.cn/price/series-4586-0-3.html#pvareaid=2042206
北汽制造,锐铃,暂无,皮卡,皮卡 ,2.2L 2.4L 2.5T ...,手动 ,燃油汽车,7.16-12.28万,停售,https://car.autohome.com.cn/price/series-2915-0-3.html#pvareaid=2042206
北汽制造,北汽大猫,暂无,微型车,无,24马力,无,新能源,4.98万,停售,https://car.autohome.com.cn/price/series-5709-0-3.html#pvareaid=2042206
北汽制造,战旗,暂无,小型SUV,SUV ,1.5T 2.0L 2.2L ,手动 ,燃油汽车,5.52-9.94万,停售,https://car.autohome.com.cn/price/series-965-0-3.html#pvareaid=2042206
北汽制造,北京BW007,暂无,紧凑型SUV,SUV ,2.0L 2.0T 2.4L ,手动 ,燃油汽车,8.28-12.28万,停售,https://car.autohome.com.cn/price/series-2126-0-3.html#pvareaid=2042206
北汽制造,骑士S12,暂无,紧凑型SUV,SUV ,2.0L 2.2L ,手动 ,燃油汽车,7.88-10.78万,停售,https://car.autohome.com.cn/price/series-852-0-3.html#pvareaid=2042206
北汽制造,陆霸,暂无,中型SUV,SUV ,2.4L 2.7L ,手动 ,燃油汽车,14.28-17.28万,停售,https://car.autohome.com.cn/price/series-966-0-3.html#pvareaid=2042206
北汽制造,越铃,暂无,皮卡,皮卡 ,2.2L 2.8T ,手动 ,燃油汽车,5.17-7.58万,停售,https://car.autohome.com.cn/price/series-2960-0-3.html#pvareaid=2042206
北汽制造,陆铃,暂无,皮卡,皮卡 ,2.8T ,手动 ,燃油汽车,6.48万,停售,https://car.autohome.com.cn/price/series-2959-0-3.html#pvareaid=2042206
北汽制造,战旗皮卡,暂无,皮卡,皮卡 ,2.2L 2.8T ,手动 ,燃油汽车,5.78-7.77万,停售,https://car.autohome.com.cn/price/series-3221-0-3.html#pvareaid=2042206
北汽制造,北汽小猫,暂无,微型车,无,24马力,无,新能源,3.98万,在售,https://car.autohome.com.cn/price/series-5587.html#pvareaid=2042206
北汽制造,北汽小河马,暂无,微面,270公里,82马力,快充1.5小时,新能源,10.78-11.08万,在售,https://car.autohome.com.cn/price/series-5887.html#pvareaid=2042206
北汽制造,北汽制造小卡T6,暂无,微卡,货车 ,1.6L 2.0L ,手动 ,燃油汽车,4.88-5.68万,在售,https://car.autohome.com.cn/price/series-6623.html#pvareaid=2042206
北汽制造,北汽制造小卡T7,暂无,微卡,货车 ,1.6L 2.0L ,手动 ,燃油汽车,5.28-6.08万,在售,https://car.autohome.com.cn/price/series-6575.html#pvareaid=2042206
奔驰,奔驰A级,4.56,紧凑型车,三厢 ,1.3T 2.0T ,湿式双离合 ,燃油汽车,21.18-29.98万,停售,https://car.autohome.com.cn/price/series-4764-0-3.html#pvareaid=2042206
奔驰,奔驰A级AMG,4.75,紧凑型车,三厢 ,2.0T ,湿式双离合 ,燃油汽车,39.98-43.98万,停售,https://car.autohome.com.cn/price/series-5217-0-3.html#pvareaid=2042206
奔驰,奔驰C级,4.39,中型车,三厢 ,1.5T 1.6T 1.8T ...,手自一体 ,燃油汽车,30.78-50.80万,停售,https://car.autohome.com.cn/price/series-588-0-3.html#pvareaid=2042206
奔驰,奔驰E级,4.35,中大型车,三厢 ,1.5T 1.8T 2.0T ...,手自一体 ,燃油汽车,39.80-109.80万,停售,https://car.autohome.com.cn/price/series-197-0-3.html#pvareaid=2042206
奔驰,奔驰E级新能源,暂无,中大型车,50-120公里,2.0T ,快充1小时,新能源,50.98-52.19万,停售,https://car.autohome.com.cn/price/series-4768-0-3.html#pvareaid=2042206
奔驰,奔驰GLA,暂无,紧凑型SUV,SUV ,1.3T 1.6T 2.0T ,湿式双离合 ,燃油汽车,26.48-39.90万,停售,https://car.autohome.com.cn/price/series-3248-0-3.html#pvareaid=2042206
奔驰,奔驰GLB,4.33,紧凑型SUV,SUV ,1.3T ,湿式双离合 ,燃油汽车,29.28-35.48万,停售,https://car.autohome.com.cn/price/series-5348-0-3.html#pvareaid=2042206
奔驰,奔驰EQC,4.40,中型SUV,408-415公里,286-408马力,"快充0.75小时,慢充12小时",新能源,49.98-62.28万,停售,https://car.autohome.com.cn/price/series-5232-0-3.html#pvareaid=2042206
奔驰,奔驰GLC,4.00,中型SUV,SUV ,2.0T ,手自一体 ,燃油汽车,39.08-58.78万,停售,https://car.autohome.com.cn/price/series-3862-0-3.html#pvareaid=2042206
奔驰,奔驰C级新能源,暂无,中型车,31公里,2.0T ,"快充1.5小时,慢充3小时",新能源,59.90万,停售,https://car.autohome.com.cn/price/series-4349-0-3.html#pvareaid=2042206
奔驰,奔驰GLK级,暂无,中型SUV,SUV ,2.0T 3.0L ,手自一体 ,燃油汽车,37.80-55.80万,停售,https://car.autohome.com.cn/price/series-2562-0-3.html#pvareaid=2042206
奔驰,奔驰V级,暂无,中大型MPV,MPV ,2.0T ,手自一体 ,燃油汽车,47.18-65.18万,停售,https://car.autohome.com.cn/price/series-3823-0-3.html#pvareaid=2042206
奔驰,威霆,4.00,中大型MPV,MPV ,2.0T 2.1T 2.5L ...,手自一体 手动 ,燃油汽车,28.98-38.90万,停售,https://car.autohome.com.cn/price/series-2084-0-3.html#pvareaid=2042206
奔驰,唯雅诺,暂无,中大型MPV,MPV ,2.5L 3.0L 3.5L ,手自一体 ,燃油汽车,39.80-68.90万,停售,https://car.autohome.com.cn/price/series-2034-0-3.html#pvareaid=2042206
奔驰,凌特,暂无,轻客,客车 ,2.1T ,手动 ,燃油汽车,31.80-49.90万,停售,https://car.autohome.com.cn/price/series-2564-0-3.html#pvareaid=2042206
奔驰,奔驰EQA,暂无,紧凑型SUV,537公里,228马力,快充0.75小时,新能源,36.58万,在售,https://car.autohome.com.cn/price/series-6149.html#pvareaid=2042206
奔驰,奔驰EQB,暂无,紧凑型SUV,512公里,292马力,快充0.75小时,新能源,43.78万,在售,https://car.autohome.com.cn/price/series-6150.html#pvareaid=2042206
奔驰,奔驰A级(进口),暂无,紧凑型车,两厢 ,1.3T ,湿式双离合 ,燃油汽车,23.68-27.38万,在售,https://car.autohome.com.cn/price/series-52.html#pvareaid=2042206
奔驰,奔驰B级,暂无,紧凑型车,两厢 ,1.3T ,湿式双离合 ,燃油汽车,24.38-27.68万,在售,https://car.autohome.com.cn/price/series-398.html#pvareaid=2042206
奔驰,奔驰C级AMG,4.28,中型车,无,无,无,燃油汽车,暂无报价,即将销售,https://car.autohome.com.cn/price/series-2717.html#pvareaid=2042206
奔腾,奔腾B70,4.52,中型车,三厢 ,1.8L 1.8T 2.0L ...,手动 手自一体 ,燃油汽车,9.98-20.88万,停售,https://car.autohome.com.cn/price/series-466-0-3.html#pvareaid=2042206
奔腾,奔腾T33,3.25,小型SUV,SUV ,1.6L ,手动 手自一体 ,燃油汽车,6.98-9.98万,停售,https://car.autohome.com.cn/price/series-5317-0-3.html#pvareaid=2042206
奔腾,奔腾T77,4.52,紧凑型SUV,SUV ,1.2T 1.5T ,湿式双离合 手动 ,燃油汽车,8.98-13.88万,停售,https://car.autohome.com.cn/price/series-4800-0-3.html#pvareaid=2042206
奔腾,奔腾T99,4.52,中大型SUV,SUV ,2.0T ,手自一体 ,燃油汽车,14.99-19.19万,停售,https://car.autohome.com.cn/price/series-5060-0-3.html#pvareaid=2042206
奔腾,奔腾B30,暂无,紧凑型车,三厢 ,1.6L ,手动 手自一体 ,燃油汽车,6.58-9.28万,停售,https://car.autohome.com.cn/price/series-3695-0-3.html#pvareaid=2042206
奔腾,奔腾B30EV,暂无,紧凑型车,205-402公里,109-122马力,无,新能源,17.38-18.98万,停售,https://car.autohome.com.cn/price/series-4584-0-3.html#pvareaid=2042206
奔腾,奔腾B50,暂无,紧凑型车,三厢 ,1.4T 1.6L 1.8L ,手自一体 手动 ,燃油汽车,6.98-15.28万,停售,https://car.autohome.com.cn/price/series-632-0-3.html#pvareaid=2042206
奔腾,奔腾B90,暂无,中型车,三厢 ,1.8T 2.0L 2.0T ...,手自一体 手动 ,燃油汽车,13.98-20.18万,停售,https://car.autohome.com.cn/price/series-2310-0-3.html#pvareaid=2042206
奔腾,奔腾X40,暂无,小型SUV,SUV ,1.6L ,手动 手自一体 ,燃油汽车,6.68-10.18万,停售,https://car.autohome.com.cn/price/series-4069-0-3.html#pvareaid=2042206
奔腾,奔腾X40新能源,暂无,小型SUV,310-352公里,190马力,无,新能源,18.38-19.38万,停售,https://car.autohome.com.cn/price/series-4950-0-3.html#pvareaid=2042206
奔腾,奔腾X80,暂无,紧凑型SUV,SUV ,1.8T 2.0L 2.3L ,手动 手自一体 ,燃油汽车,9.98-18.18万,停售,https://car.autohome.com.cn/price/series-3000-0-3.html#pvareaid=2042206
奔腾,奔腾T55,4.49,紧凑型SUV,SUV ,1.5T ,湿式双离合 ,燃油汽车,9.89-12.69万,在售,https://car.autohome.com.cn/price/series-5954.html#pvareaid=2042206
奔腾,奔腾E01,暂无,中型SUV,450公里,190马力,"快充0.5小时,慢充9.5小时",新能源,19.68-22.88万,在售,https://car.autohome.com.cn/price/series-5520.html#pvareaid=2042206
奔腾,奔腾NAT,4.31,紧凑型MPV,401-419公里,136马力,快充0.5小时,新能源,14.58-16.48万,在售,https://car.autohome.com.cn/price/series-6008.html#pvareaid=2042206
奔腾,奔腾B70S,暂无,紧凑型SUV,SUV ,1.5T 2.0T ,湿式双离合 手自一体 ,燃油汽车,11.09-14.39万,即将销售,https://car.autohome.com.cn/price/series-6213.html#pvareaid=2042206
本田,思域,4.41,紧凑型车,三厢 ,1.0T 1.3L 1.5T ...,手自一体 无级 自动 手动 ,燃油汽车,11.59-28.50万,停售,https://car.autohome.com.cn/price/series-135-0-3.html#pvareaid=2042206
本田,享域,4.49,紧凑型车,三厢 ,1.0T ,手动 无级 ,燃油汽车,9.98-13.68万,停售,https://car.autohome.com.cn/price/series-5031-0-3.html#pvareaid=2042206
本田,英仕派,4.62,中型车,三厢 ,1.5T 2.0L ,无级 ,燃油汽车,18.28-24.98万,停售,https://car.autohome.com.cn/price/series-4809-0-3.html#pvareaid=2042206
本田,本田XR-V,4.41,小型SUV,SUV ,1.5L 1.5T 1.8L ,无级 手动 ,燃油汽车,12.78-17.59万,停售,https://car.autohome.com.cn/price/series-3582-0-3.html#pvareaid=2042206
本田,本田CR-V,4.48,紧凑型SUV,SUV ,1.5T 2.0L 2.4L ,无级 自动 手动 ,燃油汽车,16.98-27.68万,停售,https://car.autohome.com.cn/price/series-314-0-3.html#pvareaid=2042206
本田,本田UR-V,4.51,中型SUV,SUV ,1.5T 2.0T ,无级 手自一体 ,燃油汽车,24.68-32.98万,停售,https://car.autohome.com.cn/price/series-4304-0-3.html#pvareaid=2042206
本田,艾力绅,4.46,中型MPV,MPV ,2.4L ,自动 无级 ,燃油汽车,24.98-33.58万,停售,https://car.autohome.com.cn/price/series-2565-0-3.html#pvareaid=2042206
本田,杰德,暂无,紧凑型车,两厢 ,1.5T 1.8L ,无级 自动 ,燃油汽车,12.99-18.38万,停售,https://car.autohome.com.cn/price/series-3104-0-3.html#pvareaid=2042206
本田,哥瑞,暂无,紧凑型车,三厢 ,1.5L ,手动 无级 ,燃油汽车,7.98-11.98万,停售,https://car.autohome.com.cn/price/series-3859-0-3.html#pvareaid=2042206
本田,竞瑞,暂无,紧凑型车,两厢 ,1.5L ,手动 无级 ,燃油汽车,8.99-12.79万,停售,https://car.autohome.com.cn/price/series-4179-0-3.html#pvareaid=2042206
本田,思铂睿,暂无,中型车,三厢 ,2.0L 2.4L ,无级 湿式双离合 手自一体 ,燃油汽车,17.98-27.18万,停售,https://car.autohome.com.cn/price/series-859-0-3.html#pvareaid=2042206
本田,飞度,4.46,小型车,两厢 三厢 ,1.3L 1.5L ,手动 自动 手自一体 无级 ,燃油汽车,7.38-12.98万,停售,https://car.autohome.com.cn/price/series-81-0-3.html#pvareaid=2042206
本田,凌派,4.53,紧凑型车,三厢 ,1.0T 1.5L 1.8L ,无级 手动 自动 ,燃油汽车,9.98-16.98万,停售,https://car.autohome.com.cn/price/series-3085-0-3.html#pvareaid=2042206
本田,雅阁,4.43,中型车,三厢 ,1.5T 2.0L 2.4L ...,手动 无级 手自一体 自动 ,燃油汽车,16.98-34.28万,停售,https://car.autohome.com.cn/price/series-78-0-3.html#pvareaid=2042206
